,sym_1,sym_2,p_value,t_value,c_value,hedge_ratio,zero_crossings
88,1000NEIROCTOUSDT,PUFFERUSDT,0.0388,-3.43,-3.37,2.21836,28
80,1000LUNCUSDT,ERAUSDT,0.0093,-3.92,-3.37,0.30122,28
2527,GOATUSDT,ERAUSDT,0.0178,-3.71,-3.37,0.13581,28
127,1INCHUSDT,DYDXUSDT,0.0418,-3.4,-3.37,1.1022,28
1727,DBRUSDT,MASKUSDT,0.0177,-3.71,-3.37,0.03556,28
205,ACUUSDT,PLUMEUSDT,0.0175,-3.71,-3.37,7.88464,28
1722,DBRUSDT,ESPORTSUSDT,0.0248,-3.6,-3.37,0.05196,28
884,AWEUSDT,AXLUSDT,0.0088,-3.94,-3.37,0.94583,28
3773,PUMPBTCUSDT,SAGAUSDT,0.0136,-3.8,-3.37,0.43526,28
3768,PUMPBTCUSDT,API3USDT,0.0153,-3.76,-3.37,0.05083,28
65,1000FLOKIUSDT,ETHBTCUSDT,0.009,-3.93,-3.37,1.00818,28
1711,DASHUSDT,ONEUSDT,0.0126,-3.82,-3.37,13565.01515,28
1741,DOGEUSDT,DASHUSDT,0.0402,-3.42,-3.37,0.00289,28
2133,ENAUSDT,NILUSDT,0.0282,-3.55,-3.37,2.13432,28
2421,FUSDT,MUSDT,0.025,-3.59,-3.37,0.00363,28
2159,EPICUSDT,EULUSDT,0.0172,-3.72,-3.37,0.27392,28
674,ARCUSDT,ALLOUSDT,0.0383,-3.44,-3.37,0.34712,28
3165,MAGMAUSDT,AERGOUSDT,0.0386,-3.44,-3.37,1.92351,28
3161,MAGICUSDT,RAREUSDT,0.0154,-3.76,-3.37,3.9732,28
1772,DOGUSDT,EULUSDT,0.0019,-4.38,-3.37,0.00083,28
1766,DOGEUSDT,SOLUSDT,0.0104,-3.89,-3.37,0.00108,28
3099,LAUSDT,POWRUSDT,0.0065,-4.03,-3.37,3.64348,28
2468,GIGGLEUSDT,EPICUSDT,0.0398,-3.42,-3.37,108.41949,28
250,AERGOUSDT,ORCAUSDT,0.007,-4.01,-3.37,0.05801,28
854,AVAXUSDT,ETHBTCUSDT,0.0221,-3.64,-3.37,328.98907,28
3364,MEUSDT,FILUSDT,0.0174,-3.72,-3.37,0.12859,28
3361,MEUSDT,DBRUSDT,0.0257,-3.58,-3.37,7.18987,28
1557,COAIUSDT,ORDERUSDT,0.035,-3.47,-3.37,5.8807,28
1556,COAIUSDT,ORCAUSDT,0.0134,-3.8,-3.37,0.33513,28
2521,GOATUSDT,COWUSDT,0.0121,-3.84,-3.37,0.07952,28
2999,KAIAUSDT,INUSDT,0.0309,-3.52,-3.37,0.80239,28
2088,EDENUSDT,SOLUSDT,0.0094,-3.92,-3.37,0.00044,28
1266,BTCUSDT-24APR26,DYMUSDT,0.0037,-4.2,-3.37,1993717.36527,28
1127,BNBUSDT,SNXUSDT,0.0266,-3.57,-3.37,2074.25947,28
1230,BTCUSDT,ONEUSDT,0.0224,-3.63,-3.37,29080181.36649,28
1253,BTCUSDT-20MAR26,ONEUSDT,0.0215,-3.64,-3.37,29102319.60695,28
2490,GMTUSDT,SOLUSDT,0.0028,-4.28,-3.37,0.00013,28
2489,GMTUSDT,RAYDIUMUSDT,0.006,-4.06,-3.37,0.0183,28
2515,GOATUSDT,APEXUSDT,0.0008,-4.6,-3.37,0.06746,28
1827,DYDXUSDT,CVCUSDT,0.0003,-4.82,-3.37,2.91557,28
829,AUCTIONUSDT,DUSKUSDT,0.0402,-3.42,-3.37,52.3698,28
1522,COAIUSDT,COOKIEUSDT,0.0215,-3.64,-3.37,16.12395,28
3130,LINKUSDT,RAYDIUMUSDT,0.0067,-4.02,-3.37,15.0435,28
2263,ETHUSDT-27MAR26,NEARUSDT,0.0355,-3.47,-3.37,1586.89005,28
2276,EULUSDT,OPUSDT,0.0171,-3.72,-3.37,7.6689,28
3891,RVNUSDT,SNTUSDT,0.001,-4.55,-3.37,0.56726,28
1496,CHILLGUYUSDT,ESPUSDT,0.0218,-3.64,-3.37,0.09436,28
923,B3USDT,SHIB1000USDT,0.0355,-3.47,-3.37,0.0651,28
3973,SHIB1000USDT,PIEVERSEUSDT,0.0137,-3.8,-3.37,0.0115,28
2575,GPSUSDT,ANKRUSDT,0.0112,-3.86,-3.37,1.92072,28
398,AIOZUSDT,LSKUSDT,0.0088,-3.94,-3.37,0.50224,28
2053,EDENUSDT,ORBSUSDT,0.0088,-3.94,-3.37,4.05571,28
2883,IPUSDT,ARCUSDT,0.0059,-4.06,-3.37,18.13778,28
2794,ICPUSDT,DEEPUSDT,0.01,-3.9,-3.37,77.98688,28
3673,PIEVERSEUSDT,SEIUSDT,0.0015,-4.45,-3.37,7.76472,28
679,ARCUSDT,BREVUSDT,0.0281,-3.55,-3.37,0.32546,28
678,ARCUSDT,BOBAUSDT,0.0036,-4.2,-3.37,2.05953,28
332,AEVOUSDT,RAYDIUMUSDT,0.021,-3.65,-3.37,0.04172,28
2383,FLUXUSDT,ETHFIUSDT,0.0118,-3.84,-3.37,0.10132,28
2725,HEMIUSDT,NOTUSDT,0.0259,-3.58,-3.37,19.35974,28
1817,DUSKUSDT,RPLUSDT,0.0417,-3.41,-3.37,0.04611,28
1844,DYDXUSDT,ONTUSDT,0.0088,-3.94,-3.37,2.11031,28
134,1INCHUSDT,LINKUSDT,0.0402,-3.42,-3.37,0.01058,28
2196,EPICUSDT,SAPIENUSDT,0.03,-3.53,-3.37,3.41295,28
1287,BTCUSDT-25SEP26,DASHUSDT,0.0005,-4.74,-3.37,2180.7331,28
1277,BTCUSDT-24APR26,ONEUSDT,0.019,-3.69,-3.37,29169081.40561,28
1306,BTCUSDT-25SEP26,SNTUSDT,0.0378,-3.44,-3.37,7410780.94317,28
3584,OPUSDT,MOCAUSDT,0.0428,-3.4,-3.37,8.49453,28
1883,DYMUSDT,KNCUSDT,0.0172,-3.72,-3.37,0.26786,28
1862,DYMUSDT,AWEUSDT,0.007,-4.01,-3.37,0.68732,28
3346,MEMEUSDT,ORCAUSDT,0.0289,-3.54,-3.37,0.00063,28
3791,RAYDIUMUSDT,AGIUSDT,0.0239,-3.61,-3.37,51.71569,28
770,ATHUSDT,BIOUSDT,0.0115,-3.85,-3.37,0.28473,28
3477,MOCAUSDT,CTCUSDT,0.0234,-3.62,-3.37,0.09299,28
3334,MEMEUSDT,CROUSDT,0.0458,-3.37,-3.37,0.00772,28
3880,RVNUSDT,AAVEUSDT,0.0232,-3.62,-3.37,5e-05,28
2252,ETHUSDT-25DEC26,ETHUSDT-26JUN26,0.0136,-3.8,-3.37,1.01823,28
98,1000RATSUSDT,GIGGLEUSDT,0.0128,-3.82,-3.37,0.00172,28
2501,GMXUSDT,MASKUSDT,0.0,-5.34,-3.37,14.48292,28
1404,CAMPUSDT,BOBAUSDT,0.0176,-3.71,-3.37,0.13083,28
3520,NEARUSDT,COTIUSDT,0.0388,-3.43,-3.37,106.79323,28
3513,MTLUSDT,QNTUSDT,0.0093,-3.92,-3.37,0.00429,28
325,AEVOUSDT,NEWTUSDT,0.0355,-3.47,-3.37,0.37875,28
2981,KAIAUSDT,AERGOUSDT,0.0,-5.55,-3.37,0.99238,28
2975,JSTUSDT,SHIB1000USDT,0.0317,-3.51,-3.37,9.02339,28
2581,GPSUSDT,AVAAIUSDT,0.0095,-3.91,-3.37,1.11318,28
2580,GPSUSDT,ATUSDT,0.0185,-3.7,-3.37,0.0587,28
566,ALTUSDT,ASTERUSDT,0.0113,-3.86,-3.37,0.01071,28
2227,ESPORTSUSDT,MUSDT,0.0201,-3.67,-3.37,0.20389,28
2041,EDENUSDT,MOCAUSDT,0.0093,-3.92,-3.37,2.66482,28
2038,EDENUSDT,MINAUSDT,0.0092,-3.92,-3.37,0.67873,28
685,ARCUSDT,FHEUSDT,0.0458,-3.37,-3.37,2.07728,28
2063,EDENUSDT,PNUTUSDT,0.0096,-3.91,-3.37,0.83841,28
1336,BTCUSDT-27MAR26,DYMUSDT,0.0042,-4.16,-3.37,1990159.24083,28
1050,BERAUSDT,MOODENGUSDT,0.0132,-3.81,-3.37,11.68036,28
3860,ROSEUSDT,POPCATUSDT,0.0262,-3.58,-3.37,0.23271,28
606,ALTUSDT,LINKUSDT,0.0127,-3.82,-3.37,0.00083,28
90,1000RATSUSDT,0GUSDT,0.0245,-3.6,-3.37,0.08496,28
2553,GOATUSDT,SAPIENUSDT,0.0118,-3.84,-3.37,0.24519,28
2550,GOATUSDT,RAREUSDT,0.0023,-4.33,-3.37,1.16018,28
2026,EDENUSDT,LINEAUSDT,0.0096,-3.91,-3.37,11.74537,28
2025,EDENUSDT,LIGHTUSDT,0.0116,-3.85,-3.37,0.21526,28
231,AERGOUSDT,EPICUSDT,0.0063,-4.04,-3.37,0.2086,28
2448,GIGAUSDT,HOLOUSDT,0.03,-3.53,-3.37,0.03357,28
427,AIXBTUSDT,PUMPBTCUSDT,0.0059,-4.06,-3.37,1.78624,28
1893,DYMUSDT,NEWTUSDT,0.0081,-3.96,-3.37,0.5304,28
3803,REDUSDT,CTCUSDT,0.0354,-3.47,-3.37,0.81501,28
3303,MAVIAUSDT,ORDERUSDT,0.0004,-4.76,-3.37,0.64065,28
1928,EDENUSDT,AERGOUSDT,0.0092,-3.92,-3.37,0.71577,28
1407,CAMPUSDT,CHILLGUYUSDT,0.0045,-4.14,-3.37,0.28413,28
974,BBUSDT,GMTUSDT,0.0421,-3.4,-3.37,2.48701,28
3504,MOVEUSDT,RVNUSDT,0.0066,-4.03,-3.37,3.82166,28
1926,EDENUSDT,ACTUSDT,0.0099,-3.9,-3.37,2.84381,28
1885,DYMUSDT,LPTUSDT,0.0,-8.61,-3.37,0.01563,28
1917,EDENUSDT,1000FLOKIUSDT,0.0098,-3.9,-3.37,1.30628,28
3559,ONEUSDT,BIOUSDT,0.0307,-3.52,-3.37,0.11474,28
164,AAVEUSDT,PENGUUSDT,0.0039,-4.18,-3.37,15446.62665,28
1043,BEATUSDT,PONKEUSDT,0.0196,-3.68,-3.37,13.90014,28
1330,BTCUSDT-26JUN26,SNTUSDT,0.0437,-3.39,-3.37,7341653.03788,28
1328,BTCUSDT-26JUN26,RAYDIUMUSDT,0.0102,-3.89,-3.37,117054.96246,28
704,ARKUSDT,CTCUSDT,0.0181,-3.71,-3.37,1.12913,28
732,ASTERUSDT,BTCUSDT-27MAR26,0.044,-3.39,-3.37,1e-05,28
730,ASTERUSDT,BTCUSDT-25SEP26,0.0384,-3.44,-3.37,1e-05,28
3258,MAVIAUSDT,AVAAIUSDT,0.0004,-4.78,-3.37,4.49933,28
3251,MAVIAUSDT,ARCUSDT,0.0003,-4.87,-3.37,0.79214,28
421,AIXBTUSDT,AVAAIUSDT,0.0085,-3.95,-3.37,3.42557,28
3693,POLYXUSDT,BEATUSDT,0.0399,-3.42,-3.37,0.09697,28
1019,BEATUSDT,AGIUSDT,0.0128,-3.82,-3.37,36.08766,28
1345,BTCUSDT-27MAR26,ONEUSDT,0.0218,-3.64,-3.37,29117101.99868,28
1338,BTCUSDT-27MAR26,ETHBTCUSDT,0.0023,-4.33,-3.37,2401113.3387,28
560,ALICEUSDT,SOMIUSDT,0.0,-6.21,-3.37,0.64514,28
2214,ESPORTSUSDT,AGIUSDT,0.0227,-3.63,-3.37,26.1589,28
2240,ETHBTCUSDT,LTCUSDT,0.0072,-4.0,-3.37,0.00054,28
1942,EDENUSDT,AWEUSDT,0.009,-3.93,-3.37,0.75071,28
728,ASTERUSDT,BTCUSDT-20MAR26,0.044,-3.39,-3.37,1e-05,28
727,ASTERUSDT,BTCUSDT,0.0448,-3.38,-3.37,1e-05,28
1398,CAMPUSDT,ASPUSDT,0.002,-4.37,-3.37,0.09445,28
3535,NEWTUSDT,RAYDIUMUSDT,0.0456,-3.37,-3.37,0.11013,28
3301,MAVIAUSDT,ORBSUSDT,0.0001,-5.03,-3.37,3.5661,28
3296,MAVIAUSDT,MLNUSDT,0.0002,-5.0,-3.37,0.00922,28
3294,MAVIAUSDT,METUSDT,0.0,-5.34,-3.37,0.21094,28
1965,EDENUSDT,CTCUSDT,0.0099,-3.9,-3.37,0.24792,28
2391,FORMUSDT,SKYUSDT,0.0122,-3.83,-3.37,3.5946,28
2389,FOLKSUSDT,MORPHOUSDT,0.0167,-3.73,-3.37,0.65058,28
479,AKTUSDT,LITUSDT,0.0459,-3.37,-3.37,0.39789,28
3098,LAUSDT,PHAUSDT,0.0044,-4.14,-3.37,7.24102,28
3939,SAPIENUSDT,LTCUSDT,0.0402,-3.42,-3.37,0.00139,28
3927,SAPIENUSDT,BTCUSDT-27MAR26,0.044,-3.39,-3.37,0.0,28
1969,EDENUSDT,DASHUSDT,0.0093,-3.92,-3.37,0.00118,28
585,ALTUSDT,DASHUSDT,0.0342,-3.48,-3.37,0.00023,28
584,ALTUSDT,CVCUSDT,0.0017,-4.42,-3.37,0.25075,28
1367,BTCUSDT-29MAY26,ONEUSDT,0.0187,-3.69,-3.37,29240298.66469,28
1361,BTCUSDT-29MAY26,GASUSDT,0.0153,-3.76,-3.37,45609.93291,28
1359,BTCUSDT-29MAY26,ETHBTCUSDT,0.002,-4.37,-3.37,2411270.92917,28
1357,BTCUSDT-29MAY26,DYMUSDT,0.0037,-4.2,-3.37,1998583.59674,28
3551,OKBUSDT,AKEUSDT,0.0406,-3.42,-3.37,452857.40636,28
3547,NILUSDT,PUFFERUSDT,0.0227,-3.63,-3.37,1.6159,28
981,BBUSDT,IOTAUSDT,0.0447,-3.38,-3.37,0.43547,28
978,BBUSDT,HNTUSDT,0.0388,-3.43,-3.37,0.02357,28
1371,BTCUSDT-29MAY26,RAYDIUMUSDT,0.0131,-3.81,-3.37,116787.25285,28
3689,POLUSDT,IDUSDT,0.042,-3.4,-3.37,2.32946,28
2543,GOATUSDT,NOTUSDT,0.0016,-4.44,-3.37,47.04469,28
2539,GOATUSDT,MANAUSDT,0.0115,-3.85,-3.37,0.20389,28
2565,GPSUSDT,ACEUSDT,0.0274,-3.56,-3.37,0.05735,28
2986,KAIAUSDT,API3USDT,0.0004,-4.76,-3.37,0.18807,28
2739,HNTUSDT,AGIUSDT,0.0154,-3.76,-3.37,99.8548,28
2763,HYPERUSDT,ETHUSDT-25SEP26,0.0056,-4.08,-3.37,4e-05,28
2900,IPUSDT,ERAUSDT,0.0002,-4.99,-3.37,5.68854,28
1939,EDENUSDT,ATUSDT,0.0021,-4.35,-3.37,0.26985,28
1971,EDENUSDT,DOGEUSDT,0.0104,-3.89,-3.37,0.40791,28
2425,FUSDT,QNTUSDT,0.0248,-3.6,-3.37,8e-05,28
2803,ICPUSDT,ROSEUSDT,0.0358,-3.46,-3.37,210.56296,28
2834,INITUSDT,1000BTTUSDT,0.0345,-3.48,-3.37,263.36455,28
4026,SONICUSDT,GIGAUSDT,0.0313,-3.51,-3.37,21.68494,28
2302,FFUSDT,COOKIEUSDT,0.0005,-4.71,-3.37,3.76825,28
3118,LINEAUSDT,ONTUSDT,0.005,-4.11,-3.37,0.07938,28
1145,BREVUSDT,ERAUSDT,0.0022,-4.34,-3.37,0.95873,28
1186,BSVUSDT,JASMYUSDT,0.0359,-3.46,-3.37,2584.17939,28
1119,BLURUSDT,GIGAUSDT,0.0026,-4.3,-3.37,9.68978,28
3995,SNXUSDT,CROUSDT,0.0242,-3.6,-3.37,4.10658,28
3613,PENDLEUSDT,ENSUSDT,0.0446,-3.38,-3.37,0.20907,28
4013,SOLAYERUSDT,HIVEUSDT,0.0198,-3.67,-3.37,1.31948,28
27,1000000MOGUSDT,JASMYUSDT,0.0316,-3.51,-3.37,27.91978,27
4014,SOLUSDT,BATUSDT,0.044,-3.39,-3.37,890.34827,27
4001,SNXUSDT,IDUSDT,0.0116,-3.85,-3.37,7.55595,27
3997,SNXUSDT,DBRUSDT,0.0262,-3.58,-3.37,19.57728,27
3166,MAGMAUSDT,AIOZUSDT,0.0426,-3.4,-3.37,1.5857,27
662,API3USDT,GOATUSDT,0.0368,-3.45,-3.37,15.32145,27
1211,BSVUSDT,SIRENUSDT,0.0341,-3.48,-3.37,25.78905,27
1214,BTCUSDT,ARKUSDT,0.0459,-3.37,-3.37,399633.76473,27
1140,BREVUSDT,AGIUSDT,0.0456,-3.37,-3.37,11.2051,27
3633,PENGUUSDT,MASKUSDT,0.0323,-3.5,-3.37,0.01619,27
1160,BSVUSDT,AUCTIONUSDT,0.0336,-3.49,-3.37,3.13094,27
1131,BOMEUSDT,ELSAUSDT,0.0402,-3.42,-3.37,0.00606,27
2857,IOTAUSDT,ORDERUSDT,0.004,-4.17,-3.37,1.19345,27
2854,IOTAUSDT,MOVEUSDT,0.0035,-4.21,-3.37,3.02231,27
271,AEROUSDT,KNCUSDT,0.0389,-3.43,-3.37,2.51098,27
40,1000000MOGUSDT,REDUSDT,0.0237,-3.61,-3.37,1.26025,27
900,AWEUSDT,POWRUSDT,0.0277,-3.56,-3.37,0.80962,27
3420,MLNUSDT,CHILLGUYUSDT,0.0439,-3.39,-3.37,385.85982,27
1642,COTIUSDT,PENGUUSDT,0.0159,-3.75,-3.37,1.71054,27
2947,JASMYUSDT,CARVUSDT,0.0448,-3.38,-3.37,0.10085,27
2664,GPSUSDT,SAPIENUSDT,0.0236,-3.61,-3.37,0.11088,27
1685,CYBERUSDT,JSTUSDT,0.0308,-3.52,-3.37,10.3567,27
1690,CYSUSDT,CVXUSDT,0.0278,-3.56,-3.37,0.21489,27
1689,CYSUSDT,CRVUSDT,0.0293,-3.54,-3.37,1.88152,27
1687,CYSUSDT,APTUSDT,0.0129,-3.82,-3.37,0.47713,27
1423,CAMPUSDT,HIVEUSDT,0.002,-4.37,-3.37,0.04333,27
1905,DYMUSDT,RAYDIUMUSDT,0.0,-5.89,-3.37,0.05842,27
3313,MAVIAUSDT,ROBOUSDT,0.0003,-4.85,-3.37,0.85884,27
3310,MAVIAUSDT,RAREUSDT,0.0005,-4.74,-3.37,2.1208,27
3288,MAVIAUSDT,JSTUSDT,0.0001,-5.05,-3.37,0.64858,27
2499,GMXUSDT,KAITOUSDT,0.0386,-3.43,-3.37,18.20695,27
508,ALICEUSDT,0GUSDT,0.0,-6.17,-3.37,0.20896,27
3094,LAUSDT,MAVIAUSDT,0.0286,-3.55,-3.37,6.81476,27
1001,BBUSDT,SAPIENUSDT,0.0385,-3.44,-3.37,0.36364,27
3941,SAPIENUSDT,MTLUSDT,0.0254,-3.59,-3.37,0.27416,27
3940,SAPIENUSDT,MOCAUSDT,0.0382,-3.44,-3.37,5.22894,27
710,ARKUSDT,HYPEUSDT,0.0114,-3.86,-3.37,0.00478,27
709,ARKUSDT,HIVEUSDT,0.0266,-3.57,-3.37,2.8113,27
2548,GOATUSDT,PUMPBTCUSDT,0.0369,-3.45,-3.37,1.28335,27
2556,GOATUSDT,SOLAYERUSDT,0.0071,-4.0,-3.37,0.22507,27
3701,POPCATUSDT,COTIUSDT,0.0459,-3.37,-3.37,4.25148,27
1997,EDENUSDT,FOGOUSDT,0.0067,-4.02,-3.37,1.677,27
3700,PONKEUSDT,SIRENUSDT,0.0042,-4.16,-3.37,0.05301,27
3695,PONKEUSDT,GIGAUSDT,0.0345,-3.48,-3.37,15.28248,27
1017,BEATUSDT,1000BONKUSDT,0.0114,-3.86,-3.37,69.69704,27
1011,BCHUSDT,MANTAUSDT,0.0292,-3.54,-3.37,6584.57318,27
1010,BCHUSDT,IOUSDT,0.0345,-3.48,-3.37,4014.69232,27
1032,BEATUSDT,HYPERUSDT,0.0265,-3.57,-3.37,4.6625,27
1343,BTCUSDT-27MAR26,MEMEUSDT,0.0413,-3.41,-3.37,120049660.79804,27
3150,LSKUSDT,SNTUSDT,0.0124,-3.83,-3.37,13.50522,27
3145,LSKUSDT,BLURUSDT,0.0008,-4.6,-3.37,6.76495,27
716,ARKUSDT,RAREUSDT,0.0,-7.06,-3.37,10.98232,27
748,ASTERUSDT,ONTUSDT,0.0111,-3.87,-3.37,16.94098,27
752,ASTERUSDT,SNTUSDT,0.0007,-4.66,-3.37,72.69623,27
998,BBUSDT,RPLUSDT,0.003,-4.25,-3.37,0.01407,27
3538,NIGHTUSDT,SKRUSDT,0.0086,-3.94,-3.37,2.18842,27
2745,HNTUSDT,GLMUSDT,0.0319,-3.51,-3.37,9.07951,27
3234,MASKUSDT,GIGAUSDT,0.0398,-3.42,-3.37,225.13257,27
3233,MASKUSDT,FLOCKUSDT,0.0433,-3.39,-3.37,8.01165,27
3228,MANTAUSDT,RPLUSDT,0.0402,-3.42,-3.37,0.03519,27
2888,IPUSDT,AWEUSDT,0.0017,-4.42,-3.37,15.12493,27
2782,ICNTUSDT,HANAUSDT,0.0397,-3.42,-3.37,8.76909,27
568,ALTUSDT,AVAXUSDT,0.0024,-4.32,-3.37,0.00078,27
737,ASTERUSDT,DYMUSDT,0.0052,-4.09,-3.37,19.83446,27
736,ASTERUSDT,DASHUSDT,0.0412,-3.41,-3.37,0.02139,27
1900,DYMUSDT,POWRUSDT,0.0256,-3.58,-3.37,0.55651,27
3796,RAYDIUMUSDT,SNTUSDT,0.004,-4.18,-3.37,62.71621,27
3305,MAVIAUSDT,PNUTUSDT,0.0001,-5.13,-3.37,0.73731,27
1414,CAMPUSDT,EVAAUSDT,0.003,-4.26,-3.37,0.00519,27
289,AEVOUSDT,BCHUSDT,0.0076,-3.98,-3.37,6e-05,27
169,ACEUSDT,KAIAUSDT,0.0018,-4.39,-3.37,2.73495,27
1332,BTCUSDT-27MAR26,ARKUSDT,0.0455,-3.37,-3.37,400140.74673,27
1353,BTCUSDT-29MAY26,ARKUSDT,0.0428,-3.4,-3.37,401833.14139,27
3725,POWRUSDT,ETHUSDT-29MAY26,0.001,-4.54,-3.37,3e-05,27
3724,POWRUSDT,ETHUSDT-27MAR26,0.0011,-4.53,-3.37,3e-05,27
3720,POWRUSDT,ETHUSDT-20MAR26,0.0011,-4.53,-3.37,3e-05,27
554,ALICEUSDT,PTBUSDT,0.0,-6.13,-3.37,93.91181,27
2247,ETHBTCUSDT,SNTUSDT,0.0048,-4.12,-3.37,3.03762,27
2752,HOMEUSDT,ROAMUSDT,0.04,-3.42,-3.37,0.65063,27
2977,JTOUSDT,RPLUSDT,0.0291,-3.54,-3.37,0.14027,27
2584,GPSUSDT,BBUSDT,0.0188,-3.69,-3.37,0.30481,27
597,ALTUSDT,FLOCKUSDT,0.0158,-3.75,-3.37,0.1345,27
2224,ESPORTSUSDT,LSKUSDT,0.0232,-3.62,-3.37,2.348,27
210,ADAUSDT,FLOCKUSDT,0.0239,-3.61,-3.37,4.74502,27
209,ADAUSDT,ENSUSDT,0.0007,-4.64,-3.37,0.0437,27
1335,BTCUSDT-27MAR26,DOGEUSDT,0.0332,-3.49,-3.37,743495.26458,27
1022,BEATUSDT,BOMEUSDT,0.0445,-3.38,-3.37,959.91716,27
95,1000RATSUSDT,DEEPUSDT,0.0124,-3.83,-3.37,1.45779,27
92,1000RATSUSDT,ARUSDT,0.0217,-3.64,-3.37,0.02718,27
604,ALTUSDT,KNCUSDT,0.0384,-3.44,-3.37,0.05693,27
602,ALTUSDT,IMXUSDT,0.0275,-3.56,-3.37,0.0459,27
598,ALTUSDT,GASUSDT,0.0023,-4.33,-3.37,0.00485,27
2177,EPICUSDT,MOCAUSDT,0.0031,-4.25,-3.37,17.85115,27
2173,EPICUSDT,MASKUSDT,0.0104,-3.89,-3.37,0.5778,27
1288,BTCUSDT-25SEP26,DOGEUSDT,0.0292,-3.54,-3.37,755395.34161,27
1309,BTCUSDT-26JUN26,ARKUSDT,0.0434,-3.39,-3.37,402754.08218,27
3573,ONEUSDT,PROVEUSDT,0.0353,-3.47,-3.37,0.00916,27
1074,BIOUSDT,CELOUSDT,0.0258,-3.58,-3.37,0.28031,27
3840,ROAMUSDT,FOLKSUSDT,0.0024,-4.32,-3.37,0.0285,27
3839,ROAMUSDT,FIGHTUSDT,0.0137,-3.8,-3.37,8.9858,27
130,1INCHUSDT,ETHBTCUSDT,0.0057,-4.07,-3.37,3.28554,27
1867,DYMUSDT,ENJUSDT,0.0019,-4.38,-3.37,1.93364,27
777,ATHUSDT,CTCUSDT,0.0148,-3.77,-3.37,0.0385,27
776,ATHUSDT,COTIUSDT,0.0049,-4.12,-3.37,0.48353,27
1450,CAMPUSDT,ROAMUSDT,0.0037,-4.19,-3.37,0.07807,27
3719,POWRUSDT,ETHUSDT,0.0011,-4.53,-3.37,3e-05,27
2378,FLRUSDT,PEOPLEUSDT,0.0002,-4.97,-3.37,1.18846,27
2377,FLRUSDT,INITUSDT,0.0093,-3.92,-3.37,0.09943,27
2373,FLOCKUSDT,RVNUSDT,0.0009,-4.57,-3.37,10.19939,27
3915,SAPIENUSDT,ARKUSDT,0.0104,-3.88,-3.37,0.43071,27
3912,SANDUSDT,SOLUSDT,0.0001,-5.15,-3.37,0.00094,27
528,ALICEUSDT,FFUSDT,0.0,-5.92,-3.37,1.631,27
2335,FFUSDT,ROAMUSDT,0.0038,-4.19,-3.37,2.09738,27
2368,FLOCKUSDT,ONEUSDT,0.0008,-4.6,-3.37,23.10193,27
2706,HANAUSDT,SCRTUSDT,0.0023,-4.33,-3.37,0.51863,27
820,ATOMUSDT,POWRUSDT,0.0272,-3.56,-3.37,28.75827,27
1818,DUSKUSDT,SEIUSDT,0.0314,-3.51,-3.37,1.39168,27
1813,DUSKUSDT,NXPCUSDT,0.0238,-3.61,-3.37,0.32316,27
1847,DYDXUSDT,PNUTUSDT,0.0146,-3.78,-3.37,1.89724,27
133,1INCHUSDT,LINEAUSDT,0.0231,-3.62,-3.37,29.30031,27
131,1INCHUSDT,GMTUSDT,0.0008,-4.6,-3.37,8.69347,27
2798,ICPUSDT,IOUSDT,0.0009,-4.58,-3.37,22.86923,27
1115,BLURUSDT,CTCUSDT,0.0008,-4.6,-3.37,0.12368,27
3170,MAGMAUSDT,BIOUSDT,0.0383,-3.44,-3.37,4.92795,27
2097,ELSAUSDT,1000000MOGUSDT,0.0287,-3.54,-3.37,0.4532,27
2094,EGLDUSDT,QTUMUSDT,0.0404,-3.42,-3.37,4.64658,27
649,APEUSDT,PENGUUSDT,0.0153,-3.76,-3.37,13.27372,27
392,AIOZUSDT,IMXUSDT,0.0273,-3.56,-3.37,0.39977,27
3781,PYTHUSDT,SEIUSDT,0.0025,-4.3,-3.37,0.72918,27
3979,SIRENUSDT,NXPCUSDT,0.0019,-4.39,-3.37,2.02722,27
334,AEVOUSDT,RPLUSDT,0.0404,-3.42,-3.37,0.01289,27
971,BBUSDT,DYDXUSDT,0.0092,-3.92,-3.37,0.31533,27
969,BBUSDT,DOGEUSDT,0.0293,-3.54,-3.37,0.29104,27
3482,MOCAUSDT,SOLUSDT,0.0112,-3.86,-3.37,0.00017,27
1508,COAIUSDT,APEUSDT,0.0049,-4.11,-3.37,3.23922,27
1506,COAIUSDT,AEVOUSDT,0.0001,-5.06,-3.37,12.3415,27
1500,CLANKERUSDT,GASUSDT,0.0093,-3.92,-3.37,17.55591,27
1527,COAIUSDT,ELSAUSDT,0.0113,-3.86,-3.37,4.29722,27
2282,EULUSDT,RPLUSDT,0.0145,-3.78,-3.37,0.4819,27
2278,EULUSDT,PUFFERUSDT,0.0051,-4.1,-3.37,30.35907,27
531,ALICEUSDT,FOGOUSDT,0.0,-5.9,-3.37,5.15961,27
1838,DYDXUSDT,LTCUSDT,0.0021,-4.36,-3.37,0.0016,27
2709,HBARUSDT,IOTAUSDT,0.0023,-4.33,-3.37,1.49076,27
3437,MLNUSDT,HOOKUSDT,0.044,-3.39,-3.37,174.84013,27
2927,IPUSDT,ORDERUSDT,0.0012,-4.52,-3.37,14.67849,27
3971,SHIB1000USDT,LITUSDT,0.0208,-3.66,-3.37,0.00533,27
2574,GPSUSDT,ALLOUSDT,0.0022,-4.34,-3.37,0.06816,27
